longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-15.500000,-9.000000,1737400.000,9.076542640e-03,5.357301748e-02,-3.021879532e-02,6.217417003e-02
-15.500000,-8.500000,1737400.000,8.782980240e-03,4.355844786e-02,-4.193984656e-02,6.110179908e-02
-15.500000,-8.000000,1737400.000,8.214400430e-03,3.211435072e-02,-4.928257231e-02,5.939343255e-02
-15.500000,-7.500000,1737400.000,7.446483720e-03,2.075172095e-02,-5.242468416e-02,5.687206301e-02
-15.500000,-7.000000,1737400.000,6.561254120e-03,1.056234765e-02,-5.211504381e-02,5.357789688e-02
-15.500000,-6.500000,1737400.000,5.632535840e-03,2.131720330e-03,-4.933791457e-02,4.970411961e-02
-15.500000,-6.000000,1737400.000,4.717009890e-03,-4.384584540e-03,-4.504628201e-02,4.550431064e-02
-15.500000,-5.500000,1737400.000,3.852874810e-03,-9.115612880e-03,-4.001367656e-02,4.121933229e-02
-15.500000,-5.000000,1737400.000,3.061799460e-03,-1.233421168e-02,-3.479224328e-02,3.704062076e-02
-15.500000,-4.500000,1737400.000,2.352700590e-03,-1.435475309e-02,-2.973244917e-02,3.310004034e-02
-15.500000,-4.000000,1737400.000,1.726023290e-03,-1.547344877e-02,-2.502842811e-02,2.947590519e-02
-15.500000,-3.500000,1737400.000,1.176730210e-03,-1.594072791e-02,-2.076608528e-02,2.620537728e-02
-15.500000,-3.000000,1737400.000,6.971266600e-04,-1.595410266e-02,-1.696247826e-02,2.329688919e-02
-15.500000,-2.500000,1737400.000,2.781993700e-04,-1.566172738e-02,-1.359508772e-02,2.074110676e-02
-15.500000,-2.000000,1737400.000,-8.916170000e-05,-1.516980789e-02,-1.062148689e-02,1.851882839e-02
-15.500000,-1.500000,1737400.000,-4.135392500e-04,-1.455128919e-02,-7.991970184e-03,1.660670404e-02
-15.500000,-1.000000,1737400.000,-7.025930300e-04,-1.385335202e-02,-5.657127994e-03,1.498039039e-02
-15.500000,-0.500000,1737400.000,-9.629382500e-04,-1.310396407e-02,-3.572066578e-03,1.361619565e-02
-15.500000,0.000000,1737400.000,-1.199989150e-03,-1.231720890e-02,-1.699052086e-03,1.249161267e-02
-15.500000,0.500000,1737400.000,-1.417896370e-03,-1.149725776e-02,-8.745910000e-06,1.158436199e-02
-15.500000,1.000000,1737400.000,-1.619566930e-03,-1.064193907e-02,1.519339228e-03,1.087116626e-02
-15.500000,1.500000,1737400.000,-1.806600010e-03,-9.745762233e-03,2.896422318e-03,1.032632303e-02
-15.500000,2.000000,1737400.000,-1.979345590e-03,-8.802757910e-03,4.125041217e-03,9.920802429e-03
-15.500000,2.500000,1737400.000,-2.136929180e-03,-7.809150750e-03,5.199858801e-03,9.622257184e-03
-15.500000,3.000000,1737400.000,-2.277418960e-03,-6.765946990e-03,6.109409417e-03,9.396252403e-03
-15.500000,3.500000,1737400.000,-2.398029310e-03,-5.680886400e-03,6.838593044e-03,9.208114339e-03
-15.500000,4.000000,1737400.000,-2.495427890e-03,-4.569840090e-03,7.372039592e-03,9.025384565e-03
-15.500000,4.500000,1737400.000,-2.566167020e-03,-3.456757920e-03,7.698156405e-03,8.820204109e-03
-15.500000,5.000000,1737400.000,-2.607116860e-03,-2.372271500e-03,7.812620160e-03,8.570983850e-03
-15.500000,5.500000,1737400.000,-2.615956550e-03,-1.350741886e-03,7.721715773e-03,8.263935309e-03
-15.500000,6.000000,1737400.000,-2.591613420e-03,-4.261948140e-04,7.443701370e-03,7.893465159e-03
-15.500000,6.500000,1737400.000,-2.534481670e-03,3.720815290e-04,7.008355208e-03,7.461841912e-03
-15.500000,7.000000,1737400.000,-2.446496220e-03,1.023431285e-03,6.454347831e-03,6.977919552e-03
-15.500000,7.500000,1737400.000,-2.331063530e-03,1.518320740e-03,5.825183352e-03,6.455378853e-03
-15.500000,8.000000,1737400.000,-2.192684900e-03,1.858898779e-03,5.164495691e-03,5.910616506e-03
-15.500000,8.500000,1737400.000,-2.036619240e-03,2.057741705e-03,4.511599131e-03,5.360657196e-03
-15.500000,9.000000,1737400.000,-1.868369670e-03,2.135213061e-03,3.898184600e-03,4.821388100e-03
-15.500000,9.500000,1737400.000,-1.693302530e-03,2.116174601e-03,3.346723349e-03,4.306509674e-03
-15.500000,10.000000,1737400.000,-1.516306380e-03,2.026667801e-03,2.870239145e-03,3.826857740e-03
-15.500000,10.500000,1737400.000,-1.341558380e-03,1.891268613e-03,2.473373208e-03,3.390317224e-03
-15.500000,11.000000,1737400.000,-1.172444480e-03,1.731304036e-03,2.154152646e-03,3.002068178e-03
-15.500000,11.500000,1737400.000,-1.011541600e-03,1.563855514e-03,1.905915207e-03,2.664840193e-03
-15.500000,12.000000,1737400.000,-8.606190400e-04,1.401572084e-03,1.719306881e-03,2.379303593e-03
-15.500000,12.500000,1737400.000,-7.208235600e-04,1.253058020e-03,1.583852573e-03,2.144371698e-03
-15.500000,13.000000,1737400.000,-5.927270700e-04,1.123433104e-03,1.488978010e-03,1.957161933e-03
-15.500000,13.500000,1737400.000,-4.764445400e-04,1.015035595e-03,1.424880317e-03,1.813168656e-03
-15.500000,14.000000,1737400.000,-3.717994400e-04,9.281965930e-04,1.383009189e-03,1.706604276e-03
-15.500000,14.500000,1737400.000,-2.783482800e-04,8.618196920e-04,1.356116842e-03,1.630724942e-03
-15.500000,15.000000,1737400.000,-1.954905500e-04,8.139377310e-04,1.338385971e-03,1.578603241e-03
-15.500000,15.500000,1737400.000,-1.225419200e-04,7.820989940e-04,1.325265692e-03,1.543704801e-03
-15.500000,16.000000,1737400.000,-5.875431000e-05,7.636910320e-04,1.313363234e-03,1.520394372e-03
-15.000000,-16.000000,1737400.000,-7.350781000e-05,-1.985739914e-02,3.434887220e-02,3.967577001e-02
-15.000000,-15.500000,1737400.000,2.751586700e-04,-1.953964666e-02,4.043533632e-02,4.490979767e-02
-15.000000,-15.000000,1737400.000,7.273030800e-04,-1.817814755e-02,4.734310323e-02,5.071827522e-02
-15.000000,-14.500000,1737400.000,1.306707380e-03,-1.530622559e-02,5.491479837e-02,5.702300506e-02
-15.000000,-14.000000,1737400.000,2.038832300e-03,-1.036682161e-02,6.276673413e-02,6.364975052e-02
-15.000000,-13.500000,1737400.000,2.948638180e-03,-2.782169951e-03,7.018045639e-02,7.029744943e-02
-15.000000,-13.000000,1737400.000,4.054968810e-03,7.890139632e-03,7.600855174e-02,7.652448636e-02
-15.000000,-12.500000,1737400.000,5.360588060e-03,2.169662423e-02,7.867194254e-02,8.178480268e-02
-15.000000,-12.000000,1737400.000,6.839302650e-03,3.795965147e-02,7.635461707e-02,8.554378264e-02
-15.000000,-11.500000,1737400.000,8.421625960e-03,5.502956714e-02,6.748408279e-02,8.748301820e-02
-15.000000,-11.000000,1737400.000,9.987299700e-03,7.035116844e-02,5.143304953e-02,8.771768146e-02
-15.000000,-10.500000,1737400.000,1.137434649e-02,8.102140108e-02,2.914478328e-02,8.685195210e-02
-15.000000,-10.000000,1737400.000,1.240990503e-02,8.472777123e-02,3.252400570e-03,8.569351825e-02
-15.000000,-9.500000,1737400.000,1.295497857e-02,8.063370306e-02,-2.253311985e-02,8.471934271e-02
-15.000000,-9.000000,1737400.000,1.294530322e-02,6.971435855e-02,-4.455541232e-02,8.374280525e-02
-15.000000,-8.500000,1737400.000,1.240750933e-02,5.434755627e-02,-6.031081572e-02,8.212793467e-02
-15.000000,-8.000000,1737400.000,1.144528225e-02,3.740675948e-02,-6.898444311e-02,7.930393138e-02
-15.000000,-7.500000,1737400.000,1.020301859e-02,2.135658395e-02,-7.127060101e-02,7.509796159e-02
-15.000000,-7.000000,1737400.000,8.826419630e-03,7.751394480e-03,-6.873608456e-02,6.973262594e-02
-15.000000,-6.500000,1737400.000,7.435589620e-03,-2.795259660e-03,-6.314408619e-02,6.364178730e-02
-15.000000,-6.000000,1737400.000,6.113231720e-03,-1.035418368e-02,-5.600883075e-02,5.728498794e-02
-15.000000,-5.500000,1737400.000,4.906958500e-03,-1.536364314e-02,-4.842210649e-02,5.103743890e-02
-15.000000,-5.000000,1737400.000,3.837141990e-03,-1.838232293e-02,-4.106528779e-02,4.515519146e-02
-15.000000,-4.500000,1737400.000,2.905688590e-03,-1.994443255e-02,-3.430107940e-02,3.978426151e-02
-15.000000,-4.000000,1737400.000,2.103918440e-03,-2.049573308e-02,-2.827716757e-02,3.498713697e-02
-15.000000,-3.500000,1737400.000,1.417470410e-03,-2.037906946e-02,-2.301155713e-02,3.077088650e-02
-15.000000,-3.000000,1737400.000,8.303350300e-04,-1.984329887e-02,-1.845246593e-02,2.710976697e-02
-15.000000,-2.500000,1737400.000,3.263734900e-04,-1.906114874e-02,-1.451641587e-02,2.396164103e-02
-15.000000,-2.000000,1737400.000,-1.093980700e-04,-1.814689501e-02,-1.111085745e-02,2.127846140e-02
