longitude_deg,latitude_deg,radius_m,Br
-59.500000,-23.000000,1737400.000,6.509140500e-03
-59.500000,-22.500000,1737400.000,6.525564900e-03
-59.500000,-22.000000,1737400.000,6.541051500e-03
-59.500000,-21.500000,1737400.000,6.555566800e-03
-59.500000,-21.000000,1737400.000,6.569083700e-03
-59.500000,-20.500000,1737400.000,6.581612100e-03
-59.500000,-20.000000,1737400.000,6.593126400e-03
-59.500000,-19.500000,1737400.000,6.603612400e-03
-59.500000,-19.000000,1737400.000,6.613065100e-03
-59.500000,-18.500000,1737400.000,6.621498900e-03
-59.500000,-18.000000,1737400.000,6.628876600e-03
-59.500000,-17.500000,1737400.000,6.635199200e-03
-59.500000,-17.000000,1737400.000,6.640473100e-03
-59.500000,-16.500000,1737400.000,6.644685300e-03
-59.500000,-16.000000,1737400.000,6.647849500e-03
-59.500000,-15.500000,1737400.000,6.649959600e-03
-59.500000,-15.000000,1737400.000,6.651030000e-03
-59.500000,-14.500000,1737400.000,6.651041500e-03
-59.500000,-14.000000,1737400.000,6.650031700e-03
-59.500000,-13.500000,1737400.000,6.647994000e-03
-59.500000,-13.000000,1737400.000,6.644949300e-03
-59.500000,-12.500000,1737400.000,6.640875300e-03
-59.500000,-12.000000,1737400.000,6.635820500e-03
-59.500000,-11.500000,1737400.000,6.629799900e-03
-59.500000,-11.000000,1737400.000,6.622790100e-03
-59.500000,-10.500000,1737400.000,6.614860000e-03
-59.500000,-10.000000,1737400.000,6.605979800e-03
-59.500000,-9.500000,1737400.000,6.596209900e-03
-59.500000,-9.000000,1737400.000,6.585535300e-03
-59.500000,-8.500000,1737400.000,6.573992600e-03
-59.500000,-8.000000,1737400.000,6.561604000e-03
-59.500000,-7.500000,1737400.000,6.548384100e-03
-59.500000,-7.000000,1737400.000,6.534350600e-03
-59.500000,-6.500000,1737400.000,6.519558600e-03
-59.500000,-6.000000,1737400.000,6.503979100e-03
-59.500000,-5.500000,1737400.000,6.487668300e-03
-59.500000,-5.000000,1737400.000,6.470663800e-03
-59.500000,-4.500000,1737400.000,6.452977600e-03
-59.500000,-4.000000,1737400.000,6.434605600e-03
-59.500000,-3.500000,1737400.000,6.415603600e-03
-59.500000,-3.000000,1737400.000,6.395992900e-03
-59.500000,-2.500000,1737400.000,6.375786800e-03
-59.500000,-2.000000,1737400.000,6.355035400e-03
-59.500000,-1.500000,1737400.000,6.333720500e-03
-59.500000,-1.000000,1737400.000,6.311903200e-03
-59.500000,-0.500000,1737400.000,6.289588200e-03
-59.500000,0.000000,1737400.000,6.266798500e-03
-59.500000,0.500000,1737400.000,6.243571700e-03
-59.500000,1.000000,1737400.000,6.219917500e-03
-59.500000,1.500000,1737400.000,6.195872900e-03
-59.500000,2.000000,1737400.000,6.171457200e-03
-59.500000,2.500000,1737400.000,6.146671700e-03
-59.500000,3.000000,1737400.000,6.121551400e-03
-59.500000,3.500000,1737400.000,6.096125200e-03
-59.500000,4.000000,1737400.000,6.070401000e-03
-59.500000,4.500000,1737400.000,6.044410700e-03
-59.500000,5.000000,1737400.000,6.018151900e-03
-59.500000,5.500000,1737400.000,5.991673100e-03
-59.500000,6.000000,1737400.000,5.964969600e-03
-59.500000,6.500000,1737400.000,5.938070800e-03
-59.500000,7.000000,1737400.000,5.910978300e-03
-59.500000,7.500000,1737400.000,5.883743500e-03
