longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-60.000000,-0.500000,1737400.000,6.201312600e-03,-2.134613400e-03,-1.219365000e-02,1.384550298e-02
-60.000000,0.000000,1737400.000,6.179500400e-03,-2.225860000e-03,-1.211265100e-02,1.377886034e-02
-60.000000,0.500000,1737400.000,6.157261100e-03,-2.314629100e-03,-1.202948200e-02,1.371049997e-02
-60.000000,1.000000,1737400.000,6.134605700e-03,-2.400889900e-03,-1.194422500e-02,1.364046078e-02
-60.000000,1.500000,1737400.000,6.111572000e-03,-2.484635000e-03,-1.185702500e-02,1.356885276e-02
-60.000000,2.000000,1737400.000,6.088167500e-03,-2.565850600e-03,-1.176799400e-02,1.349574213e-02
-60.000000,2.500000,1737400.000,6.064418000e-03,-2.644534000e-03,-1.167726200e-02,1.342122102e-02
-60.000000,3.000000,1737400.000,6.040326100e-03,-2.720682100e-03,-1.158494000e-02,1.334535445e-02
-60.000000,3.500000,1737400.000,6.015946800e-03,-2.794307400e-03,-1.149114500e-02,1.326823964e-02
-60.000000,4.000000,1737400.000,5.991255900e-03,-2.865404600e-03,-1.139599800e-02,1.318993788e-02
-60.000000,4.500000,1737400.000,5.966310800e-03,-2.933995100e-03,-1.129961600e-02,1.311054970e-02
-60.000000,5.000000,1737400.000,5.941118700e-03,-3.000091800e-03,-1.120210500e-02,1.303014193e-02
-60.000000,5.500000,1737400.000,5.915663500e-03,-3.063709800e-03,-1.110354400e-02,1.294874827e-02
-60.000000,6.000000,1737400.000,5.890017500e-03,-3.124882100e-03,-1.100407100e-02,1.286649808e-02
-60.000000,6.500000,1737400.000,5.864153700e-03,-3.183619800e-03,-1.090376500e-02,1.278341992e-02
-60.000000,7.000000,1737400.000,5.838119200e-03,-3.239959400e-03,-1.080274300e-02,1.269961531e-02
-60.000000,7.500000,1737400.000,5.811920100e-03,-3.293932600e-03,-1.070109700e-02,1.261514503e-02
-60.000000,8.000000,1737400.000,5.785559300e-03,-3.345562700e-03,-1.059889800e-02,1.253004888e-02
-60.000000,8.500000,1737400.000,5.759068400e-03,-3.394887200e-03,-1.049624500e-02,1.244440786e-02
-60.000000,9.000000,1737400.000,5.732459400e-03,-3.441937500e-03,-1.039321900e-02,1.235827762e-02
-60.000000,9.500000,1737400.000,5.705720200e-03,-3.486773400e-03,-1.028989500e-02,1.227170611e-02
-60.000000,10.000000,1737400.000,5.678888700e-03,-3.529400500e-03,-1.018637300e-02,1.218477081e-02
-60.000000,10.500000,1737400.000,5.651993600e-03,-3.569884200e-03,-1.008270300e-02,1.209752060e-02
-60.000000,11.000000,1737400.000,5.625014500e-03,-3.608256400e-03,-9.978966700e-03,1.200999912e-02
-60.000000,11.500000,1737400.000,5.597992000e-03,-3.644566700e-03,-9.875242700e-03,1.192228163e-02
-60.000000,12.000000,1737400.000,5.570895600e-03,-3.678850700e-03,-9.771562600e-03,1.183436758e-02
-60.000000,12.500000,1737400.000,5.543782300e-03,-3.711151500e-03,-9.668019700e-03,1.174635146e-02
-60.000000,13.000000,1737400.000,5.516630100e-03,-3.741521100e-03,-9.564661700e-03,1.165825635e-02
-60.000000,13.500000,1737400.000,5.489464900e-03,-3.769992300e-03,-9.461541700e-03,1.157012697e-02
-60.000000,14.000000,1737400.000,5.462323100e-03,-3.796626100e-03,-9.358728300e-03,1.148203548e-02
-60.000000,14.500000,1737400.000,5.435156900e-03,-3.821454300e-03,-9.256236700e-03,1.139396162e-02
