longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-11.600006,-4.000000,1737400.000,-1.934398750e-03,1.063840736e-02,-4.163794978e-02,4.301902453e-02
-11.600006,-3.600000,1737400.000,-3.366941180e-03,1.460744540e-03,-4.088482073e-02,4.104922208e-02
-11.600006,-3.200000,1737400.000,-4.626557880e-03,-7.024507610e-03,-3.822859685e-02,3.914299889e-02
-11.600006,-2.800000,1737400.000,-5.658449320e-03,-1.422757730e-02,-3.402305410e-02,3.730965311e-02
-11.600006,-2.400000,1737400.000,-6.437931990e-03,-1.976031290e-02,-2.876817009e-02,3.548978085e-02
-11.600006,-2.000000,1737400.000,-6.969028460e-03,-2.346938050e-02,-2.301279017e-02,3.360011444e-02
-11.600006,-1.600000,1737400.000,-7.277758100e-03,-2.541720350e-02,-1.726328750e-02,3.157564080e-02
-11.600006,-1.200000,1737400.000,-7.403214180e-03,-2.582641200e-02,-1.192054611e-02,2.939235541e-02
-11.600006,-0.800000,1737400.000,-7.388667480e-03,-2.501032680e-02,-7.252452660e-03,2.706855968e-02
-11.600006,-0.400000,1737400.000,-7.275319680e-03,-2.330889610e-02,-3.397303300e-03,2.465312523e-02
-11.600006,0.000000,1737400.000,-7.097997670e-03,-2.104159900e-02,-3.868734600e-04,2.220991064e-02
-11.600006,0.400000,1737400.000,-6.883862670e-03,-1.847977380e-02,1.822854010e-03,1.980435310e-02
-11.600006,0.800000,1737400.000,-6.652424640e-03,-1.583586880e-02,3.321858980e-03,1.749469180e-02
-11.600006,1.200000,1737400.000,-6.416796910e-03,-1.326437770e-02,4.221909970e-03,1.532786750e-02
-11.600006,1.600000,1737400.000,-6.184909270e-03,-1.086881640e-02,4.639444940e-03,1.333824284e-02
-11.600006,2.000000,1737400.000,-5.961115600e-03,-8.711484200e-03,4.684794777e-03,1.154868643e-02
-11.600006,2.400000,1737400.000,-5.747200720e-03,-6.823196700e-03,4.456213025e-03,9.972169465e-03
-11.600006,2.800000,1737400.000,-5.543437300e-03,-5.212010300e-03,4.037477852e-03,8.613708601e-03
-11.600006,3.200000,1737400.000,-5.349174680e-03,-3.870312300e-03,3.497607472e-03,7.471696266e-03
-11.600006,3.600000,1737400.000,-5.163377080e-03,-2.780278300e-03,2.891687624e-03,6.538521822e-03
-11.600006,4.000000,1737400.000,-4.984866950e-03,-1.918144900e-03,2.262443750e-03,5.800588771e-03
-11.600006,4.400000,1737400.000,-4.812498780e-03,-1.257082500e-03,1.641880250e-03,5.237954913e-03
-11.600006,4.800000,1737400.000,-4.645328670e-03,-7.694088000e-04,1.053062100e-03,4.824936076e-03
-11.600006,5.200000,1737400.000,-4.482586880e-03,-4.280357000e-04,5.116525800e-04,4.531951904e-03
