longitude_deg,latitude_deg,radius_m,Br
-5.699997,2.700000,1737400.000,-4.385146800e-02
-5.699997,2.850000,1737400.000,-4.248748400e-02
-5.699997,3.000000,1737400.000,-4.112423000e-02
-5.699997,3.150000,1737400.000,-3.976796600e-02
-5.699997,3.300000,1737400.000,-3.842362900e-02
-5.699997,3.450000,1737400.000,-3.709591900e-02
-5.699997,3.600000,1737400.000,-3.578892300e-02
-5.699997,3.750000,1737400.000,-3.450593600e-02
-5.699997,3.900000,1737400.000,-3.325009600e-02
-5.699997,4.050000,1737400.000,-3.202375600e-02
-5.699997,4.200000,1737400.000,-3.082894300e-02
-5.699997,4.350000,1737400.000,-2.966729600e-02
-5.699997,4.500000,1737400.000,-2.853975100e-02
-5.699997,4.650001,1737400.000,-2.744733000e-02
-5.699997,4.800000,1737400.000,-2.639055600e-02
-5.699997,4.950000,1737400.000,-2.536961100e-02
-5.699997,5.100000,1737400.000,-2.438455500e-02
-5.699997,5.250000,1737400.000,-2.343510400e-02
-5.699997,5.400001,1737400.000,-2.252100700e-02
-5.699997,5.550001,1737400.000,-2.164167500e-02
-5.699997,5.700000,1737400.000,-2.079648500e-02
-5.699997,5.850000,1737400.000,-1.998467800e-02
-5.699997,6.000000,1737400.000,-1.920545300e-02
-5.550003,-6.000000,1737400.000,-1.994360500e-02
-5.550003,-5.850000,1737400.000,-2.077449900e-02
-5.550003,-5.700000,1737400.000,-2.164163900e-02
-5.550003,-5.550000,1737400.000,-2.254608000e-02
-5.550003,-5.400000,1737400.000,-2.348882700e-02
-5.550003,-5.250000,1737400.000,-2.447077300e-02
-5.550003,-5.100000,1737400.000,-2.549265500e-02
-5.550003,-4.950000,1737400.000,-2.655509800e-02
-5.550003,-4.800000,1737400.000,-2.765842500e-02
-5.550003,-4.650000,1737400.000,-2.880298300e-02
-5.550003,-4.500000,1737400.000,-2.998865800e-02
-5.550003,-4.350000,1737400.000,-3.121508900e-02
-5.550003,-4.200000,1737400.000,-3.248169400e-02
-5.550003,-4.050000,1737400.000,-3.378721200e-02
-5.550003,-3.900000,1737400.000,-3.513037600e-02
-5.550003,-3.750000,1737400.000,-3.650906600e-02
-5.550003,-3.600000,1737400.000,-3.792088700e-02
-5.550003,-3.450000,1737400.000,-3.936268500e-02
-5.550003,-3.300000,1737400.000,-4.083083400e-02
-5.550003,-3.150000,1737400.000,-4.232093400e-02
-5.550003,-3.000000,1737400.000,-4.382783700e-02
-5.550003,-2.850000,1737400.000,-4.534601900e-02
-5.550003,-2.700000,1737400.000,-4.686883700e-02
-5.550003,-2.550000,1737400.000,-4.838912100e-02
-5.550003,-2.400000,1737400.000,-4.989905500e-02
-5.550003,-2.250000,1737400.000,-5.138998000e-02
-5.550003,-2.100000,1737400.000,-5.285275600e-02
-5.550003,-1.950000,1737400.000,-5.427759100e-02
-5.550003,-1.800000,1737400.000,-5.565457200e-02
-5.550003,-1.650000,1737400.000,-5.697310200e-02
-5.550003,-1.500000,1737400.000,-5.822256500e-02
-5.550003,-1.350000,1737400.000,-5.939243600e-02
-5.550003,-1.200000,1737400.000,-6.047256400e-02
-5.550003,-1.050000,1737400.000,-6.145262000e-02
-5.550003,-0.900000,1737400.000,-6.232313300e-02
-5.550003,-0.750000,1737400.000,-6.307598000e-02
-5.550003,-0.600000,1737400.000,-6.370289900e-02
-5.550003,-0.450000,1737400.000,-6.419766900e-02
-5.550003,-0.300000,1737400.000,-6.455477400e-02
-5.550003,-0.150000,1737400.000,-6.477097900e-02
-5.550003,0.000000,1737400.000,-6.484314500e-02
-5.550003,0.150000,1737400.000,-6.477102900e-02
-5.550003,0.300000,1737400.000,-6.455497700e-02
-5.550003,0.450000,1737400.000,-6.419759800e-02
-5.550003,0.600000,1737400.000,-6.370286300e-02
-5.550003,0.750000,1737400.000,-6.307572800e-02
-5.550003,0.900000,1737400.000,-6.232317700e-02
-5.550003,1.050000,1737400.000,-6.145237500e-02
-5.550003,1.200000,1737400.000,-6.047251000e-02
-5.550003,1.350000,1737400.000,-5.939247500e-02
-5.550003,1.500000,1737400.000,-5.822259100e-02
-5.550003,1.650000,1737400.000,-5.697298300e-02
-5.550003,1.800000,1737400.000,-5.565462200e-02
-5.550003,1.950000,1737400.000,-5.427770400e-02
-5.550003,2.100000,1737400.000,-5.285273300e-02
-5.550003,2.250000,1737400.000,-5.138998700e-02
-5.550003,2.400000,1737400.000,-4.989908600e-02
-5.550003,2.550000,1737400.000,-4.838918500e-02
-5.550003,2.700000,1737400.000,-4.686888500e-02
-5.550003,2.850000,1737400.000,-4.534603100e-02
-5.550003,3.000000,1737400.000,-4.382786700e-02
-5.550003,3.150000,1737400.000,-4.232092800e-02
-5.550003,3.300000,1737400.000,-4.083073800e-02
-5.550003,3.450000,1737400.000,-3.936270100e-02
-5.550003,3.600000,1737400.000,-3.792085000e-02
-5.550003,3.750000,1737400.000,-3.650906500e-02
-5.550003,3.900000,1737400.000,-3.513036500e-02
-5.550003,4.050000,1737400.000,-3.378724000e-02
-5.550003,4.200000,1737400.000,-3.248167300e-02
-5.550003,4.350000,1737400.000,-3.121512200e-02
-5.550003,4.500000,1737400.000,-2.998862000e-02
-5.550003,4.650001,1737400.000,-2.880297400e-02
-5.550003,4.800000,1737400.000,-2.765844900e-02
-5.550003,4.950000,1737400.000,-2.655504000e-02
-5.550003,5.100000,1737400.000,-2.549265600e-02
-5.550003,5.250000,1737400.000,-2.447078800e-02
-5.550003,5.400001,1737400.000,-2.348880900e-02
-5.550003,5.550001,1737400.000,-2.254608100e-02
-5.550003,5.700000,1737400.000,-2.164161400e-02
-5.550003,5.850000,1737400.000,-2.077446900e-02
-5.550003,6.000000,1737400.000,-1.994359300e-02
-5.399994,-6.000000,1737400.000,-2.070885900e-02
-5.399994,-5.850000,1737400.000,-2.159479400e-02
-5.399994,-5.700000,1737400.000,-2.252100300e-02
-5.399994,-5.550000,1737400.000,-2.348892800e-02
-5.399994,-5.400000,1737400.000,-2.449975700e-02
-5.399994,-5.250000,1737400.000,-2.555467200e-02
-5.399994,-5.100000,1737400.000,-2.665473200e-02
-5.399994,-4.950000,1737400.000,-2.780080800e-02
-5.399994,-4.800000,1737400.000,-2.899364800e-02
-5.399994,-4.650000,1737400.000,-3.023369200e-02
-5.399994,-4.500000,1737400.000,-3.152122900e-02
-5.399994,-4.350000,1737400.000,-3.285614100e-02
-5.399994,-4.200000,1737400.000,-3.423783300e-02
-5.399994,-4.050000,1737400.000,-3.566570500e-02
-5.399994,-3.900000,1737400.000,-3.713802400e-02
-5.399994,-3.750000,1737400.000,-3.865317800e-02
-5.399994,-3.600000,1737400.000,-4.020857300e-02
-5.399994,-3.450000,1737400.000,-4.180096800e-02
-5.399994,-3.300000,1737400.000,-4.342652100e-02
-5.399994,-3.150000,1737400.000,-4.508062000e-02
