longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-4.899994,-1.100000,1737400.000,1.379703200e-03,5.481406700e-02,-7.249276300e-02,9.089381832e-02
-4.899994,-1.000000,1737400.000,1.261167900e-03,5.086716300e-02,-7.546106700e-02,9.101335863e-02
-4.899994,-0.900000,1737400.000,1.140744100e-03,4.664674000e-02,-7.823563400e-02,9.109354575e-02
-4.899994,-0.800000,1737400.000,1.018693600e-03,4.216938100e-02,-8.079227100e-02,9.114101977e-02
-4.899994,-0.700000,1737400.000,8.951605400e-04,3.745463500e-02,-8.310811200e-02,9.116254316e-02
-4.899994,-0.600000,1737400.000,7.704214700e-04,3.252524500e-02,-8.516184200e-02,9.116482021e-02
-4.899994,-0.500000,1737400.000,6.446295900e-04,2.740618600e-02,-8.693438800e-02,9.115427799e-02
-4.899994,-0.400000,1737400.000,5.179888700e-04,2.212509100e-02,-8.840869400e-02,9.113662896e-02
-4.899994,-0.300000,1737400.000,3.906866500e-04,1.671177300e-02,-8.957070900e-02,9.111722068e-02
-4.899994,-0.200000,1737400.000,2.628686500e-04,1.119762700e-02,-9.040900300e-02,9.110018537e-02
-4.899994,-0.100000,1737400.000,1.347350600e-04,5.615729400e-03,-9.091531500e-02,9.108868795e-02
-4.899994,0.000000,1737400.000,6.415305100e-06,-5.811863300e-07,-9.108459200e-02,9.108459223e-02
-4.899994,0.100000,1737400.000,-1.219141900e-04,-5.616830700e-03,-9.091530000e-02,9.108872282e-02
-4.899994,0.200000,1737400.000,-2.500774300e-04,-1.119873000e-02,-9.040889100e-02,9.110017379e-02
-4.899994,0.300000,1737400.000,-3.779420800e-04,-1.671280700e-02,-8.957064200e-02,9.111729071e-02
-4.899994,0.400000,1737400.000,-5.053110700e-04,-2.212610300e-02,-8.840858900e-02,9.113670162e-02
-4.899994,0.500000,1737400.000,-6.320429400e-04,-2.740721200e-02,-8.693425400e-02,9.115437053e-02
-4.899994,0.600000,1737400.000,-7.579408100e-04,-3.252625100e-02,-8.516167800e-02,9.116492131e-02
