longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-4.899994,0.900000,1737400.000,4.046566900e-04,1.956767700e-02,-1.164342800e-02,2.277338679e-02
-4.899994,1.000000,1737400.000,4.427282500e-04,1.887586700e-02,-1.269724700e-02,2.275333920e-02
-4.899994,1.100000,1737400.000,4.787765700e-04,1.813572400e-02,-1.368289900e-02,2.272345566e-02
-4.899994,1.200000,1737400.000,5.126807600e-04,1.735351200e-02,-1.459705500e-02,2.268217880e-02
-4.899994,1.300000,1737400.000,5.443953700e-04,1.653560600e-02,-1.543714800e-02,2.262803947e-02
-4.899994,1.400000,1737400.000,5.738197500e-04,1.568845700e-02,-1.620146300e-02,2.255979511e-02
-4.899994,1.500000,1737400.000,6.009037100e-04,1.481842800e-02,-1.688891400e-02,2.247626103e-02
-4.899994,1.600000,1737400.000,6.256444800e-04,1.393179500e-02,-1.749930600e-02,2.237659611e-02
-4.899994,1.700000,1737400.000,6.480577200e-04,1.303460600e-02,-1.803306400e-02,2.226010624e-02
-4.899994,1.800000,1737400.000,6.680922900e-04,1.213265400e-02,-1.849125800e-02,2.212632511e-02
-4.899994,1.900000,1737400.000,6.858633300e-04,1.123140200e-02,-1.887552700e-02,2.197499304e-02
-4.899994,2.000000,1737400.000,7.013959100e-04,1.033595000e-02,-1.918811800e-02,2.180613884e-02
-4.899994,2.100000,1737400.000,7.147223400e-04,9.450984000e-03,-1.943156500e-02,2.161984378e-02
-4.899994,2.200000,1737400.000,7.259610400e-04,8.580784500e-03,-1.960897600e-02,2.141655485e-02
-4.899994,2.300000,1737400.000,7.351603000e-04,7.729139400e-03,-1.972365700e-02,2.119676159e-02
-4.899994,2.400000,1737400.000,7.424239300e-04,6.899431700e-03,-1.977915200e-02,2.096111173e-02
-4.899994,2.500000,1737400.000,7.478577900e-04,6.094568500e-03,-1.977927000e-02,2.071044611e-02
-4.899994,2.600000,1737400.000,7.515636600e-04,5.317007100e-03,-1.972790000e-02,2.044567071e-02
-4.899994,2.700000,1737400.000,7.536325700e-04,4.568767100e-03,-1.962898500e-02,2.016776257e-02
-4.899994,2.800000,1737400.000,7.541873700e-04,3.851486900e-03,-1.948648800e-02,1.987777564e-02
-4.899994,2.900000,1737400.000,7.533355600e-04,3.166429500e-03,-1.930435700e-02,1.957682276e-02
-4.899994,3.000000,1737400.000,7.511901100e-04,2.514409100e-03,-1.908647200e-02,1.926603107e-02
-4.899994,3.100000,1737400.000,7.478746000e-04,1.896015900e-03,-1.883661100e-02,1.894655923e-02
-4.899994,3.200000,1737400.000,7.434578800e-04,1.311469300e-03,-1.855839000e-02,1.861951988e-02
-4.899994,3.300000,1737400.000,7.380357700e-04,7.607664500e-04,-1.825526400e-02,1.828600903e-02
-4.899994,3.400000,1737400.000,7.317474500e-04,2.436236600e-04,-1.793063400e-02,1.794721267e-02
-4.899994,3.500000,1737400.000,7.246498300e-04,-2.404127800e-04,-1.758758100e-02,1.760414500e-02
-4.899994,3.600000,1737400.000,7.168626100e-04,-6.920167600e-04,-1.722904800e-02,1.725783515e-02
-4.899994,3.700000,1737400.000,7.084397700e-04,-1.111975200e-03,-1.685777400e-02,1.690925545e-02
-4.899994,3.800000,1737400.000,6.994706800e-04,-1.501219800e-03,-1.647627500e-02,1.655930427e-02
-4.899994,3.900000,1737400.000,6.900469800e-04,-1.860789600e-03,-1.608691000e-02,1.620886721e-02
-4.899994,4.000000,1737400.000,6.802068900e-04,-2.191793000e-03,-1.569180300e-02,1.585873007e-02
-4.899994,4.100000,1737400.000,6.700180500e-04,-2.495397900e-03,-1.529297000e-02,1.550970233e-02
-4.899994,4.200000,1737400.000,6.595610200e-04,-2.772828700e-03,-1.489211100e-02,1.516240646e-02
-4.899994,4.300000,1737400.000,6.488677200e-04,-3.025321500e-03,-1.449086600e-02,1.481751656e-02
-4.899994,4.400000,1737400.000,6.380125000e-04,-3.254145500e-03,-1.409062900e-02,1.447557766e-02
-4.899994,4.500000,1737400.000,6.270246300e-04,-3.460524600e-03,-1.369268600e-02,1.413711570e-02
-4.899994,4.600000,1737400.000,6.159487300e-04,-3.645738300e-03,-1.329815500e-02,1.380259856e-02
-4.899994,4.700000,1737400.000,6.048190400e-04,-3.811015500e-03,-1.290801200e-02,1.347243181e-02
-4.899994,4.800000,1737400.000,5.936591300e-04,-3.957530300e-03,-1.252313700e-02,1.314699348e-02
-4.899994,4.900000,1737400.000,5.825111000e-04,-4.086487300e-03,-1.214423600e-02,1.282658044e-02
-4.899994,5.000000,1737400.000,5.714216300e-04,-4.199013600e-03,-1.177194400e-02,1.251147087e-02
-4.800003,-5.000000,1737400.000,-5.945816800e-04,-4.580030200e-03,1.212630500e-02,1.297603472e-02
-4.800003,-4.900000,1737400.000,-6.067166900e-04,-4.475103500e-03,1.252311900e-02,1.331251914e-02
-4.800003,-4.800000,1737400.000,-6.189524900e-04,-4.353183900e-03,1.292789200e-02,1.365517132e-02
