longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-15.500000,4.500000,1737400.000,-1.704890220e-04,2.019472313e-03,8.168250650e-04,2.185071650e-03
-15.500000,5.000000,1737400.000,-1.567103860e-04,2.045848374e-03,5.403669640e-04,2.121803518e-03
-15.500000,5.500000,1737400.000,-1.457947450e-04,2.019811698e-03,2.804969090e-04,2.044400626e-03
-15.500000,6.000000,1737400.000,-1.375417500e-04,1.946010495e-03,4.592704100e-05,1.951405615e-03
-15.500000,6.500000,1737400.000,-1.314890270e-04,1.832059157e-03,-1.558751770e-04,1.843373861e-03
-15.500000,7.000000,1737400.000,-1.269448460e-04,1.687766613e-03,-3.196753010e-04,1.722458543e-03
-15.500000,7.500000,1737400.000,-1.230680500e-04,1.524198355e-03,-4.431005060e-04,1.592062947e-03
-15.500000,8.000000,1737400.000,-1.189555780e-04,1.352417180e-03,-5.267607780e-04,1.456248459e-03
-15.500000,8.500000,1737400.000,-1.137802670e-04,1.182381007e-03,-5.739343410e-04,1.319231376e-03
-15.500000,9.000000,1737400.000,-1.068774220e-04,1.022122376e-03,-5.898647550e-04,1.184946144e-03
-15.500000,9.500000,1737400.000,-9.781132100e-05,8.773510660e-04,-5.809463200e-04,1.056792588e-03
-15.500000,10.000000,1737400.000,-8.639882200e-05,7.513824870e-04,-5.538625720e-04,9.374455434e-04
-15.500000,10.500000,1737400.000,-7.268989900e-05,6.454346960e-04,-5.149133160e-04,8.288579439e-04
-15.500000,11.000000,1737400.000,-5.692743000e-05,5.590534030e-04,-4.695687120e-04,7.323088249e-04
-15.500000,11.500000,1737400.000,-3.949778900e-05,4.906205170e-04,-4.222147290e-04,6.484858090e-04
-15.500000,12.000000,1737400.000,-2.085317500e-05,4.378272810e-04,-3.761097330e-04,5.775691423e-04
-15.500000,12.500000,1737400.000,-1.476304000e-06,3.980851730e-04,-3.334821850e-04,5.193114212e-04
-15.500000,13.000000,1737400.000,1.816367400e-05,3.687792640e-04,-2.956668650e-04,4.730189845e-04
-15.500000,13.500000,1737400.000,3.764227300e-05,3.474864790e-04,-2.632935400e-04,4.375925982e-04
-15.500000,14.000000,1737400.000,5.659221000e-05,3.320811690e-04,-2.364784800e-04,4.115855349e-04
-15.500000,14.500000,1737400.000,7.471032400e-05,3.207688000e-04,-2.149731250e-04,3.933035724e-04
-15.500000,15.000000,1737400.000,9.176340800e-05,3.121031050e-04,-1.983057980e-04,3.809908932e-04
-15.500000,15.500000,1737400.000,1.075741360e-04,3.049514020e-04,-1.858770210e-04,3.729850121e-04
-15.500000,16.000000,1737400.000,1.220261600e-04,2.984652130e-04,-1.770395080e-04,3.678516746e-04
-15.000000,-16.000000,1737400.000,3.525019125e-03,7.939710921e-03,4.767155110e-03,9.909113845e-03
-15.000000,-15.500000,1737400.000,3.939112809e-03,9.403545529e-03,4.678649591e-03,1.121753272e-02
-15.000000,-15.000000,1737400.000,4.366833395e-03,1.107626401e-02,4.332148727e-03,1.266966341e-02
-15.000000,-14.500000,1737400.000,4.781878710e-03,1.292419345e-02,3.612149861e-03,1.424600880e-02
-15.000000,-14.000000,1737400.000,5.142297003e-03,1.485925738e-02,2.380444057e-03,1.590305827e-02
-15.000000,-13.500000,1737400.000,5.387826501e-03,1.671165506e-02,4.930459410e-04,1.756562506e-02
-15.000000,-13.000000,1737400.000,5.441187299e-03,1.820512721e-02,-2.161421364e-03,1.912341283e-02
-15.000000,-12.500000,1737400.000,5.217785368e-03,1.895364064e-02,-5.597229196e-03,2.044002819e-02
-15.000000,-12.000000,1737400.000,4.647650696e-03,1.850592657e-02,-9.649779554e-03,2.138196017e-02
