longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-5.850006,4.950000,1737400.000,-1.193181700e-02,1.353047500e-02,-1.573775500e-02,2.393990274e-02
-5.850006,5.100000,1737400.000,-1.145076200e-02,1.240312000e-02,-1.575347300e-02,2.308959176e-02
-5.850006,5.250000,1737400.000,-1.098808300e-02,1.133871600e-02,-1.571114300e-02,2.227430050e-02
-5.850006,5.400001,1737400.000,-1.054345000e-02,1.033616500e-02,-1.561796100e-02,2.149235563e-02
-5.850006,5.550001,1737400.000,-1.011648200e-02,9.394025200e-03,-1.548046200e-02,2.074212191e-02
-5.850006,5.700000,1737400.000,-9.706835800e-03,8.510506800e-03,-1.530464700e-02,2.002207799e-02
-5.850006,5.850000,1737400.000,-9.314009900e-03,7.683551200e-03,-1.509608600e-02,1.933079284e-02
-5.850006,6.000000,1737400.000,-8.937543400e-03,6.910999000e-03,-1.485979300e-02,1.866695040e-02
-5.699997,-6.000000,1737400.000,-1.132582200e-02,-2.213591500e-02,2.432081200e-02,3.478181814e-02
-5.699997,-5.850000,1737400.000,-1.177408000e-02,-2.250816700e-02,2.569466500e-02,3.613118253e-02
-5.699997,-5.700000,1737400.000,-1.224059100e-02,-2.285034500e-02,2.713733800e-02,3.752872831e-02
-5.699997,-5.550000,1737400.000,-1.272571200e-02,-2.315679100e-02,2.865015300e-02,3.897450426e-02
-5.699997,-5.400000,1737400.000,-1.322985400e-02,-2.342145500e-02,3.023405500e-02,4.046840339e-02
-5.699997,-5.250000,1737400.000,-1.375324100e-02,-2.363769000e-02,3.188950300e-02,4.200990869e-02
-5.699997,-5.100000,1737400.000,-1.429609200e-02,-2.379826900e-02,3.361627600e-02,4.359804888e-02
-5.699997,-4.950000,1737400.000,-1.485853400e-02,-2.389543400e-02,3.541366000e-02,4.523157208e-02
-5.699997,-4.800000,1737400.000,-1.544054800e-02,-2.392089700e-02,3.727999100e-02,4.690860864e-02
-5.699997,-4.650000,1737400.000,-1.604190700e-02,-2.386579000e-02,3.921275500e-02,4.862672997e-02
-5.699997,-4.500000,1737400.000,-1.666240600e-02,-2.372079700e-02,4.120834300e-02,5.038292882e-02
-5.699997,-4.350000,1737400.000,-1.730164500e-02,-2.347626700e-02,4.326208200e-02,5.217365016e-02
-5.699997,-4.200000,1737400.000,-1.795882600e-02,-2.312207400e-02,4.536778400e-02,5.399431046e-02
-5.699997,-4.050000,1737400.000,-1.863319100e-02,-2.264802100e-02,4.751805600e-02,5.583989889e-02
-5.699997,-3.900000,1737400.000,-1.932349900e-02,-2.204371100e-02,4.970371000e-02,5.770425977e-02
-5.699997,-3.750000,1737400.000,-2.002851600e-02,-2.129892600e-02,5.191399900e-02,5.958060921e-02
-5.699997,-3.600000,1737400.000,-2.074651500e-02,-2.040368000e-02,5.413624200e-02,6.146105059e-02
-5.699997,-3.450000,1737400.000,-2.147563000e-02,-1.934857300e-02,5.635601300e-02,6.333695732e-02
-5.699997,-3.300000,1737400.000,-2.221342300e-02,-1.812495000e-02,5.855686300e-02,6.519859031e-02
